y_true,p0,p1,prediction,correct
0,0.9702773094177246,0.029722651466727257,0,1
1,0.13721100986003876,0.8627889752388,1,1
0,0.989838719367981,0.01016122754663229,0,1
1,0.9694840312004089,0.03051595762372017,0,0
0,0.9925214648246765,0.007478503044694662,0,1
0,0.9681411385536194,0.03185880929231644,0,1
1,0.35750311613082886,0.6424968838691711,1,1
0,0.9921424388885498,0.007857573218643665,0,1
1,0.15411311388015747,0.8458868861198425,1,1
0,0.9897510409355164,0.010248974896967411,0,1
1,0.5112444162368774,0.48875558376312256,0,0
1,0.5947617292404175,0.4052382707595825,0,0
1,0.7969183325767517,0.2030816525220871,0,0
0,0.9526602625846863,0.04733968898653984,0,1
0,0.7962056994438171,0.20379428565502167,0,1
1,0.6721524000167847,0.32784757018089294,0,0
0,0.939626932144165,0.06037306785583496,0,1
0,0.9285544157028198,0.07144561409950256,0,1
0,0.7994341254234314,0.2005658894777298,0,1
1,0.32540079951286316,0.6745991706848145,1,1
0,0.9163627028465271,0.0836372897028923,0,1
0,0.9811152219772339,0.018884703516960144,0,1
1,0.582127034664154,0.41787296533584595,0,0
0,0.8742499351501465,0.12575003504753113,0,1
0,0.9918632507324219,0.008136729709804058,0,1
0,0.511279821395874,0.48872020840644836,0,1
0,0.7326272130012512,0.2673727571964264,0,1
1,0.052804600447416306,0.9471954107284546,1,1
0,0.8623546361923218,0.13764533400535583,0,1
0,0.9965094923973083,0.0034905141219496727,0,1
1,0.145051509141922,0.8549484610557556,1,1
0,0.9485424757003784,0.051457539200782776,0,1
0,0.9958230257034302,0.004176932852715254,0,1
1,0.9289429783821106,0.07105701416730881,0,0
0,0.9248648881912231,0.07513514161109924,0,1
0,0.7718573808670044,0.22814254462718964,0,1
0,0.9929887652397156,0.007011264096945524,0,1
1,0.9132080078125,0.0867919921875,0,0
0,0.8639561533927917,0.13604390621185303,0,1
1,0.11419805139303207,0.8858019113540649,1,1
0,0.9848004579544067,0.015199580229818821,0,1
1,0.7731465697288513,0.2268533855676651,0,0
0,0.9452766180038452,0.054723359644412994,0,1
1,0.8961928486824036,0.10380709916353226,0,0
0,0.9791050553321838,0.020894894376397133,0,1
0,0.6959847211837769,0.30401530861854553,0,1
0,0.32161492109298706,0.6783850193023682,1,0
0,0.7288376688957214,0.27116233110427856,0,1
0,0.9671638011932373,0.03283623233437538,0,1
1,0.20365920662879944,0.796340823173523,1,1
1,0.6683923602104187,0.3316076397895813,0,0
1,0.06957852095365524,0.9304215312004089,1,1
0,0.8945667147636414,0.10543330758810043,0,1
0,0.8987630009651184,0.1012369766831398,0,1
0,0.8867859244346619,0.1132141500711441,0,1
1,0.09133297950029373,0.9086670279502869,1,1
0,0.9712914228439331,0.02870853990316391,0,1
0,0.9937019348144531,0.006298055872321129,0,1
1,0.700749397277832,0.29925063252449036,0,0
0,0.9505929350852966,0.04940712824463844,0,1
0,0.9503591060638428,0.049640871584415436,0,1
1,0.5517830848693848,0.44821697473526,0,0
1,0.9074070453643799,0.0925929844379425,0,0
1,0.09712796658277512,0.9028720855712891,1,1
0,0.4610876441001892,0.5389123558998108,1,0
0,0.9908788800239563,0.009121102280914783,0,1
1,0.7913690805435181,0.20863094925880432,0,0
0,0.8835785388946533,0.11642143875360489,0,1
1,0.6392216086387634,0.3607783913612366,0,0
0,0.9932952523231506,0.006704787723720074,0,1
0,0.5027474164962769,0.49725252389907837,0,1
0,0.9261035323143005,0.07389644533395767,0,1
0,0.9834728240966797,0.01652715355157852,0,1
1,0.9796388149261475,0.02036113850772381,0,0
1,0.6199204325675964,0.38007962703704834,0,0
0,0.9959502220153809,0.004049765877425671,0,1
0,0.9148213267326355,0.0851786732673645,0,1
0,0.9871199131011963,0.012880143709480762,0,1
0,0.412606418132782,0.587393581867218,1,0
1,0.7682278156280518,0.23177224397659302,0,0
1,0.6743094325065613,0.3256905972957611,0,0
0,0.993499755859375,0.006500317715108395,0,1
1,0.5804308652877808,0.41956913471221924,0,0
0,0.932651937007904,0.06734805554151535,0,1
0,0.8802638053894043,0.1197362020611763,0,1
0,0.9757897853851318,0.02421019971370697,0,1
1,0.38417938351631165,0.615820586681366,1,1
1,0.3199237287044525,0.6800762414932251,1,1
1,0.03177611157298088,0.9682238101959229,1,1
0,0.987033486366272,0.012966504320502281,0,1
0,0.8873803615570068,0.11261960864067078,0,1
0,0.8802309632301331,0.11976906657218933,0,1
0,0.9420763850212097,0.057923655956983566,0,1
1,0.9477370381355286,0.05226299166679382,0,0
1,0.031823739409446716,0.9681762456893921,1,1
1,0.7267498970031738,0.27325010299682617,0,0
0,0.9038767218589783,0.09612330049276352,0,1
1,0.2565454840660095,0.7434544563293457,1,1
1,0.6462661027908325,0.3537338674068451,0,0
0,0.8863803744316101,0.11361969262361526,0,1
1,0.06906723231077194,0.9309327602386475,1,1
1,0.08604053407907486,0.9139595031738281,1,1
1,0.5400270223617554,0.45997297763824463,0,0
1,0.6757798790931702,0.32422009110450745,0,0
0,0.6716433763504028,0.3283565938472748,0,1
1,0.326469749212265,0.6735302805900574,1,1
1,0.3913639485836029,0.6086360812187195,1,1
0,0.8445184230804443,0.15548162162303925,0,1
0,0.9855565428733826,0.014443432912230492,0,1
0,0.9665071964263916,0.03349273279309273,0,1
0,0.09004007279872894,0.9099598526954651,1,0
0,0.4661574959754944,0.5338425040245056,1,0
0,0.9848004579544067,0.015199580229818821,0,1
0,0.8626141548156738,0.13738581538200378,0,1
0,0.9908879995346069,0.009112047962844372,0,1
0,0.6522794961929321,0.3477204442024231,0,1
0,0.9884113073348999,0.011588768102228642,0,1
0,0.9573382139205933,0.042661771178245544,0,1
0,0.9888113737106323,0.0111886290833354,0,1
1,0.06306490302085876,0.9369351267814636,1,1
0,0.9732545018196106,0.026745451614260674,0,1
0,0.9581949710845947,0.041805002838373184,0,1
0,0.6955077648162842,0.3044922649860382,0,1
0,0.6956959366798401,0.3043040335178375,0,1
1,0.815815806388855,0.18418417870998383,0,0
1,0.47687995433807373,0.5231199860572815,1,1
0,0.9897292852401733,0.01027069054543972,0,1
1,0.04307461902499199,0.9569253921508789,1,1
0,0.9915186762809753,0.008481348864734173,0,1
0,0.9898905754089355,0.01010936964303255,0,1
0,0.9163627028465271,0.0836372897028923,0,1
1,0.7852659225463867,0.2147340625524521,0,0
0,0.9897884726524353,0.010211511515080929,0,1
0,0.8044160008430481,0.19558393955230713,0,1
1,0.9958113431930542,0.004188659135252237,0,0
0,0.9476945400238037,0.05230548605322838,0,1
0,0.7540791034698486,0.24592092633247375,0,1
0,0.9210309386253357,0.07896905392408371,0,1
0,0.8748570680618286,0.12514294683933258,0,1
0,0.912639856338501,0.08736006915569305,0,1
0,0.9250167608261108,0.07498322427272797,0,1
0,0.7930150032043457,0.2069850116968155,0,1
0,0.993016242980957,0.0069837504997849464,0,1
0,0.9932293891906738,0.0067705330438911915,0,1
0,0.9573610424995422,0.04263898730278015,0,1
0,0.9920133948326111,0.007986665703356266,0,1
0,0.623047947883606,0.37695208191871643,0,1
0,0.9896897077560425,0.01031031459569931,0,1
0,0.9722813367843628,0.02771863155066967,0,1
0,0.8112749457359314,0.1887250691652298,0,1
0,0.9270712733268738,0.07292869687080383,0,1
0,0.9759150743484497,0.024084903299808502,0,1
1,0.33763790130615234,0.6623620986938477,1,1
0,0.9944506883621216,0.005549375433474779,0,1
0,0.9831672310829163,0.016832763329148293,0,1
0,0.9359627366065979,0.06403730809688568,0,1
1,0.19292844831943512,0.8070715665817261,1,1
1,0.5655388236045837,0.43446114659309387,0,0
0,0.9904201626777649,0.009579899720847607,0,1
0,0.993016242980957,0.0069837504997849464,0,1
0,0.9943923354148865,0.005607696250081062,0,1
0,0.9851410388946533,0.014858908019959927,0,1
0,0.9286531209945679,0.07134684920310974,0,1
0,0.7584576606750488,0.24154232442378998,0,1
0,0.9871199131011963,0.012880143709480762,0,1
0,0.9550145268440247,0.044985488057136536,0,1
0,0.987558901309967,0.012441020458936691,0,1
0,0.9944816827774048,0.005518302787095308,0,1
1,0.3468722999095917,0.6531277298927307,1,1
0,0.9898104667663574,0.010189583525061607,0,1
0,0.9690359830856323,0.030964069068431854,0,1
0,0.9027521014213562,0.09724793583154678,0,1
0,0.9820150136947632,0.01798498071730137,0,1
0,0.4854801595211029,0.5145199298858643,1,0
0,0.8846070170402527,0.11539299041032791,0,1
1,0.22881163656711578,0.7711883783340454,1,1
0,0.9086949825286865,0.0913049578666687,0,1
0,0.9898607730865479,0.010139241814613342,0,1
1,0.16856692731380463,0.8314329981803894,1,1
0,0.9851807355880737,0.014819294214248657,0,1
1,0.5433775782585144,0.45662233233451843,0,0
0,0.9958230257034302,0.004176932852715254,0,1
0,0.5834863185882568,0.4165136218070984,0,1
0,0.9937141537666321,0.006285814102739096,0,1
1,0.6953381299972534,0.3046618402004242,0,0
0,0.8245323300361633,0.17546769976615906,0,1
0,0.9876505732536316,0.012349429540336132,0,1
1,0.39227837324142456,0.6077216267585754,1,1
1,0.10304181277751923,0.8969582319259644,1,1
0,0.9943994879722595,0.005600510630756617,0,1
0,0.989838719367981,0.01016122754663229,0,1
1,0.3275945484638214,0.672405481338501,1,1
1,0.11996037513017654,0.880039632320404,1,1
0,0.9527423977851868,0.047257594764232635,0,1
0,0.9908788800239563,0.009121102280914783,0,1
1,0.9132080078125,0.0867919921875,0,0
1,0.8252676725387573,0.17473240196704865,0,0
0,0.8638578057289124,0.13614214956760406,0,1
0,0.909390389919281,0.0906095951795578,0,1
0,0.6659519672393799,0.33404800295829773,0,1
1,0.6194798946380615,0.38052013516426086,0,0
0,0.8626141548156738,0.13738581538200378,0,1
0,0.617744505405426,0.382255494594574,0,1
1,0.7445151805877686,0.25548481941223145,0,0
0,0.6907292008399963,0.3092707693576813,0,1
1,0.8270885348320007,0.17291153967380524,0,0
0,0.9904811978340149,0.009518789127469063,0,1
1,0.2616693377494812,0.7383306622505188,1,1
0,0.8453004956245422,0.15469951927661896,0,1
0,0.9908796548843384,0.0091203348711133,0,1
1,0.7447131276130676,0.25528684258461,0,0
0,0.9953271150588989,0.004672876559197903,0,1
0,0.8793425559997559,0.12065742909908295,0,1
0,0.9908788800239563,0.009121102280914783,0,1
0,0.8188791871070862,0.1811208873987198,0,1
1,0.0257191751152277,0.9742808938026428,1,1
0,0.984652578830719,0.015347343869507313,0,1
0,0.7682278156280518,0.23177224397659302,0,1
0,0.989838719367981,0.01016122754663229,0,1
1,0.2659083902835846,0.7340916395187378,1,1
0,0.6233597993850708,0.3766402304172516,0,1
0,0.8597333431243896,0.14026671648025513,0,1
0,0.9939536452293396,0.006046315189450979,0,1
0,0.6892479658126831,0.31075209379196167,0,1
0,0.9147561192512512,0.08524391055107117,0,1
0,0.9878876209259033,0.012112453579902649,0,1
1,0.12321408838033676,0.876785933971405,1,1
0,0.9847676157951355,0.015232376754283905,0,1
1,0.0357356034219265,0.9642643332481384,1,1
1,0.08807677030563354,0.9119232892990112,1,1
1,0.43178150057792664,0.5682185292243958,1,1
0,0.6208076477050781,0.3791923522949219,0,1
0,0.9870920181274414,0.012907988391816616,0,1
1,0.8332757949829102,0.16672421991825104,0,0
1,0.07396337389945984,0.9260365962982178,1,1
0,0.9853696823120117,0.014630276709794998,0,1
0,0.9897288084030151,0.010271194390952587,0,1
0,0.7913690805435181,0.20863094925880432,0,1
0,0.8428026437759399,0.15719729661941528,0,1
1,0.19116482138633728,0.8088351488113403,1,1
1,0.353011816740036,0.6469881534576416,1,1
0,0.9959909319877625,0.004009108990430832,0,1
0,0.9911320805549622,0.008867917582392693,0,1
0,0.8422689437866211,0.15773101150989532,0,1
0,0.4717215597629547,0.5282784104347229,1,0
0,0.7325725555419922,0.2674274444580078,0,1
0,0.8790015578269958,0.12099849432706833,0,1
0,0.6973007917404175,0.3026992380619049,0,1
0,0.9448043704032898,0.055195655673742294,0,1
0,0.9806143045425415,0.01938568986952305,0,1
1,0.02954763174057007,0.9704524278640747,1,1
1,0.8428460359573364,0.1571539342403412,0,0
0,0.994559109210968,0.005440874490886927,0,1
1,0.7969183325767517,0.2030816525220871,0,0
1,0.013105874881148338,0.9868941307067871,1,1
0,0.99577397108078,0.004226021468639374,0,1
1,0.8141790628433228,0.18582095205783844,0,0
0,0.8460963368415833,0.15390363335609436,0,1
0,0.9958230257034302,0.004176932852715254,0,1
1,0.5527926683425903,0.44720733165740967,0,0
0,0.9081596732139587,0.09184034913778305,0,1
0,0.9359627366065979,0.06403730809688568,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.9933009147644043,0.006699076388031244,0,1
1,0.038862209767103195,0.9611378312110901,1,1
0,0.9865400195121765,0.013459965586662292,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.8897372484207153,0.11026273667812347,0,1
0,0.7691260576248169,0.2308739423751831,0,1
0,0.9907715320587158,0.00922849029302597,0,1
1,0.8272430896759033,0.17275694012641907,0,0
0,0.9782569408416748,0.021743012592196465,0,1
1,0.6677958965301514,0.33220407366752625,0,0
1,0.10289149731397629,0.8971085548400879,1,1
0,0.9855402112007141,0.014459718018770218,0,1
1,0.3859808146953583,0.6140191555023193,1,1
0,0.9720392227172852,0.02796074189245701,0,1
0,0.9592337012290955,0.04076635092496872,0,1
0,0.902298629283905,0.09770135581493378,0,1
0,0.991685152053833,0.008314831182360649,0,1
0,0.1421709954738617,0.8578289151191711,1,0
1,0.6275705695152283,0.37242937088012695,0,0
0,0.6434004902839661,0.35659950971603394,0,1
0,0.9869751930236816,0.013024798594415188,0,1
1,0.12732790410518646,0.8726721405982971,1,1
0,0.9478587508201599,0.05214119330048561,0,1
0,0.9961416125297546,0.0038583846762776375,0,1
0,0.9354547262191772,0.06454526633024216,0,1
0,0.9481079578399658,0.05189203843474388,0,1
0,0.9915458559989929,0.008454153314232826,0,1
0,0.7913075089454651,0.20869256556034088,0,1
0,0.993016242980957,0.0069837504997849464,0,1
1,0.4990234971046448,0.5009765028953552,1,1
0,0.9430686831474304,0.05693129822611809,0,1
0,0.9021314978599548,0.09786847233772278,0,1
0,0.16150902211666107,0.8384910225868225,1,0
1,0.2975042164325714,0.7024957537651062,1,1
0,0.2989689111709595,0.7010310888290405,1,0
0,0.9399574398994446,0.060042496770620346,0,1
0,0.9101411700248718,0.08985881507396698,0,1
0,0.7407628893852234,0.25923705101013184,0,1
0,0.9813376665115356,0.018662258982658386,0,1
0,0.9865632057189941,0.013436759822070599,0,1
1,0.8272430896759033,0.17275694012641907,0,0
1,0.06422226876020432,0.9357777237892151,1,1
0,0.9158279895782471,0.08417201787233353,0,1
1,0.1421709954738617,0.8578289151191711,1,1
0,0.9539316892623901,0.04606829956173897,0,1
0,0.9871199131011963,0.012880143709480762,0,1
0,0.9317460060119629,0.06825397163629532,0,1
0,0.9898607730865479,0.010139241814613342,0,1
0,0.8304275870323181,0.16957241296768188,0,1
0,0.9254601001739502,0.07453988492488861,0,1
0,0.2379075437784195,0.7620924711227417,1,0
0,0.9716952443122864,0.028304802253842354,0,1
0,0.972615122795105,0.027384929358959198,0,1
0,0.9690616130828857,0.030938364565372467,0,1
0,0.7718604803085327,0.22813954949378967,0,1
1,0.6984679698944092,0.30153200030326843,0,0
1,0.9081596732139587,0.09184034913778305,0,0
0,0.990853488445282,0.009146582335233688,0,1
0,0.700749397277832,0.29925063252449036,0,1
0,0.9775490164756775,0.022451046854257584,0,1
0,0.9394102096557617,0.06058984994888306,0,1
0,0.9641905426979065,0.035809438675642014,0,1
0,0.9581863284111023,0.041813626885414124,0,1
1,0.2551555037498474,0.7448444366455078,1,1
0,0.8812453746795654,0.11875467747449875,0,1
0,0.9904380440711975,0.00956194568425417,0,1
0,0.06377814710140228,0.9362218976020813,1,0
0,0.8384063839912415,0.16159357130527496,0,1
1,0.01704661175608635,0.9829534292221069,1,1
0,0.7936419248580933,0.20635807514190674,0,1
0,0.9912753105163574,0.008724690414965153,0,1
0,0.929317831993103,0.07068223506212234,0,1
0,0.9766215682029724,0.023378439247608185,0,1
0,0.8812453746795654,0.11875467747449875,0,1
0,0.9696475267410278,0.030352432280778885,0,1
0,0.7531352639198303,0.24686472117900848,0,1
0,0.9962447285652161,0.0037552316207438707,0,1
1,0.23868313431739807,0.7613168954849243,1,1
0,0.8858944177627563,0.11410559713840485,0,1
0,0.9965065121650696,0.003493499243631959,0,1
0,0.8604434728622437,0.13955657184123993,0,1
0,0.9931783676147461,0.00682165427133441,0,1
0,0.8461441397666931,0.1538558006286621,0,1
0,0.976925790309906,0.023074204102158546,0,1
0,0.9132080078125,0.0867919921875,0,1
0,0.9830789566040039,0.016921034082770348,0,1
0,0.8808348774909973,0.11916512995958328,0,1
0,0.9905789494514465,0.009421031922101974,0,1
0,0.9027521014213562,0.09724793583154678,0,1
1,0.04307454451918602,0.9569255113601685,1,1
0,0.8436563014984131,0.1563437283039093,0,1
0,0.9953271150588989,0.004672836046665907,0,1
0,0.7144692540168762,0.285530686378479,0,1
1,0.6971051692962646,0.30289483070373535,0,0
0,0.7083327770233154,0.29166725277900696,0,1
1,0.10263721644878387,0.8973627686500549,1,1
0,0.9862784743309021,0.013721552677452564,0,1
0,0.9886811971664429,0.011318854987621307,0,1
1,0.6565462946891785,0.3434537351131439,0,0
0,0.9263193607330322,0.07368068397045135,0,1
0,0.9967507123947144,0.0032493395265191793,0,1
0,0.8214558959007263,0.17854411900043488,0,1
0,0.44220274686813354,0.5577972531318665,1,0
0,0.9006732702255249,0.0993267074227333,0,1
0,0.6754536628723145,0.32454636693000793,0,1
0,0.994676947593689,0.005323085933923721,0,1
0,0.9485810995101929,0.0514189712703228,0,1
0,0.9956823587417603,0.004317667800933123,0,1
0,0.9869526624679565,0.0130472956225276,0,1
0,0.9871149063110352,0.01288511510938406,0,1
0,0.662334680557251,0.3376653492450714,0,1
0,0.9930758476257324,0.006924203131347895,0,1
0,0.9172511100769043,0.08274886012077332,0,1
0,0.959940493106842,0.040059465914964676,0,1
0,0.994080126285553,0.005919808521866798,0,1
0,0.9558787941932678,0.04412117600440979,0,1
0,0.991685152053833,0.008314831182360649,0,1
0,0.9399383664131165,0.060061607509851456,0,1
0,0.9889881014823914,0.011011946015059948,0,1
1,0.2815338373184204,0.7184661626815796,1,1
1,0.792563796043396,0.20743617415428162,0,0
0,0.7290797233581543,0.2709203362464905,0,1
0,0.8812453746795654,0.11875467747449875,0,1
0,0.6868055462837219,0.3131944239139557,0,1
1,0.8640866875648499,0.13591328263282776,0,0
0,0.9727576971054077,0.027242260053753853,0,1
0,0.9932952523231506,0.006704787723720074,0,1
0,0.6707017421722412,0.3292982578277588,0,1
1,0.21286611258983612,0.7871338725090027,1,1
1,0.557621955871582,0.44237804412841797,0,0
0,0.9248648881912231,0.07513514161109924,0,1
0,0.917007327079773,0.08299265801906586,0,1
0,0.9775300621986389,0.022469889372587204,0,1
0,0.5791850686073303,0.4208149313926697,0,1
0,0.8607758283615112,0.13922417163848877,0,1
0,0.8200350999832153,0.17996492981910706,0,1
0,0.9920201897621155,0.007979870773851871,0,1
0,0.9068300724029541,0.09316994994878769,0,1
1,0.08049990981817245,0.9195001125335693,1,1
1,0.25041019916534424,0.7495898008346558,1,1
0,0.9130344390869141,0.08696559071540833,0,1
0,0.6701537370681763,0.3298462927341461,0,1
0,0.6790884137153625,0.32091155648231506,0,1
1,0.2530665993690491,0.7469334602355957,1,1
0,0.9539269208908081,0.04607310891151428,0,1
0,0.7600311040878296,0.23996882140636444,0,1
0,0.3966369032859802,0.6033630967140198,1,0
0,0.9908788800239563,0.009121102280914783,0,1
0,0.9773966073989868,0.022603387013077736,0,1
0,0.7312186360359192,0.2687814235687256,0,1
1,0.7878310084342957,0.21216897666454315,0,0
0,0.9871199131011963,0.012880143709480762,0,1
0,0.9714580178260803,0.02854195609688759,0,1
1,0.6102784276008606,0.38972151279449463,0,0
0,0.9467920660972595,0.0532078854739666,0,1
0,0.8267192840576172,0.1732807755470276,0,1
0,0.9089109301567078,0.09108909219503403,0,1
0,0.8214558959007263,0.17854411900043488,0,1
0,0.99577397108078,0.004226021468639374,0,1
1,0.025748230516910553,0.9742518067359924,1,1
1,0.03177611157298088,0.9682238101959229,1,1
0,0.9880626201629639,0.011937442235648632,0,1
0,0.9878366589546204,0.01216333918273449,0,1
0,0.07336509227752686,0.9266349077224731,1,0
0,0.993016242980957,0.0069837504997849464,0,1
1,0.512116551399231,0.4878835082054138,0,0
0,0.9267212152481079,0.0732787698507309,0,1
1,0.08010294288396835,0.9198971390724182,1,1
0,0.9958194494247437,0.004180500283837318,0,1
1,0.5292277932167053,0.4707722067832947,0,0
0,0.9836073517799377,0.01639264076948166,0,1
0,0.9944514632225037,0.00554854329675436,0,1
0,0.6239285469055176,0.3760714530944824,0,1
0,0.9958230257034302,0.004176932852715254,0,1
0,0.9559763073921204,0.04402366280555725,0,1
0,0.9922481775283813,0.007751853670924902,0,1
1,0.1903996467590332,0.809600293636322,1,1
1,0.901785135269165,0.09821484237909317,0,0
0,0.9133123755455017,0.08668756484985352,0,1
0,0.46962642669677734,0.5303735733032227,1,0
1,0.3020970821380615,0.6979029774665833,1,1
0,0.9171736836433411,0.08282627910375595,0,1
0,0.9730019569396973,0.026997992768883705,0,1
0,0.993499755859375,0.006500317715108395,0,1
1,0.06377814710140228,0.9362218976020813,1,1
0,0.6889187097549438,0.31108126044273376,0,1
0,0.9132080078125,0.0867919921875,0,1
0,0.9831152558326721,0.01688467338681221,0,1
0,0.987033486366272,0.012966504320502281,0,1
1,0.49342066049575806,0.5065793991088867,1,1
0,0.928886353969574,0.07111362367868423,0,1
0,0.9891058802604675,0.010894129052758217,0,1
0,0.760603129863739,0.23939692974090576,0,1
0,0.7781910300254822,0.2218090444803238,0,1
0,0.723854660987854,0.276145339012146,0,1
1,0.9700882434844971,0.02991178259253502,0,0
0,0.9845805764198303,0.015419360250234604,0,1
0,0.8873478174209595,0.11265219002962112,0,1
0,0.9502109885215759,0.04978896304965019,0,1
0,0.8971624374389648,0.10283759236335754,0,1
1,0.23837728798389435,0.7616227269172668,1,1
1,0.37190037965774536,0.6280996203422546,1,1
0,0.9566933512687683,0.043306611478328705,0,1
1,0.32641124725341797,0.673588752746582,1,1
0,0.9890644550323486,0.010935517027974129,0,1
0,0.9581900238990784,0.041809991002082825,0,1
0,0.4418693780899048,0.55813068151474,1,0
0,0.39987170696258545,0.6001282930374146,1,0
0,0.988308310508728,0.011691709980368614,0,1
0,0.9347840547561646,0.06521599739789963,0,1
0,0.9732545018196106,0.026745464652776718,0,1
0,0.9895652532577515,0.010434781201183796,0,1
0,0.98678058385849,0.013219425454735756,0,1
0,0.9130344390869141,0.08696559071540833,0,1
0,0.8947598338127136,0.10524017363786697,0,1
0,0.6979932188987732,0.3020067811012268,0,1
0,0.9957820177078247,0.004217998590320349,0,1
0,0.8471162915229797,0.15288372337818146,0,1
0,0.9258720278739929,0.0741279125213623,0,1
0,0.993016242980957,0.0069837504997849464,0,1
0,0.9066107273101807,0.09338928014039993,0,1
0,0.9519959092140198,0.0480041541159153,0,1
0,0.8966218829154968,0.10337807238101959,0,1
1,0.6993787288665771,0.30062124133110046,0,0
0,0.31955328583717346,0.6804467439651489,1,0
0,0.971001923084259,0.02899812161922455,0,1
0,0.3121158480644226,0.6878841519355774,1,0
1,0.07007244974374771,0.9299275875091553,1,1
0,0.9681411385536194,0.03185880929231644,0,1
0,0.6234055757522583,0.3765943944454193,0,1
0,0.6239285469055176,0.3760714530944824,0,1
0,0.845809817314148,0.15419019758701324,0,1
0,0.987033486366272,0.012966504320502281,0,1
0,0.9791039228439331,0.020896056666970253,0,1
0,0.8779097199440002,0.12209029495716095,0,1
1,0.311164915561676,0.688835084438324,1,1
0,0.7307420969009399,0.26925793290138245,0,1
0,0.9930102229118347,0.006989697925746441,0,1
0,0.9359627366065979,0.06403730809688568,0,1
0,0.9106638431549072,0.08933619409799576,0,1
0,0.8840795159339905,0.11592043936252594,0,1
0,0.9830333590507507,0.016966674476861954,0,1
1,0.2371428906917572,0.7628571391105652,1,1
1,0.593248188495636,0.4067517817020416,0,0
1,0.2465703934431076,0.7534295916557312,1,1
1,0.8686014413833618,0.1313985139131546,0,0
1,0.7478843331336975,0.2521156966686249,0,0
0,0.9285646080970764,0.07143545895814896,0,1
0,0.9379581212997437,0.06204184889793396,0,1
1,0.03556196019053459,0.9644380807876587,1,1
0,0.6039068698883057,0.3960931599140167,0,1
0,0.985131561756134,0.014868447557091713,0,1
1,0.6844888925552368,0.3155110776424408,0,0
0,0.9702911972999573,0.02970881573855877,0,1
0,0.6239285469055176,0.3760714530944824,0,1
0,0.7106760144233704,0.289324015378952,0,1
0,0.9426141381263733,0.057385802268981934,0,1
0,0.9897292852401733,0.01027069054543972,0,1
0,0.9871199131011963,0.012880143709480762,0,1
1,0.01775793544948101,0.9822421073913574,1,1
0,0.9818651080131531,0.01813489943742752,0,1
1,0.616407036781311,0.38359302282333374,0,0
1,0.031418804079294205,0.9685812592506409,1,1
0,0.9359627366065979,0.06403730809688568,0,1
0,0.775300145149231,0.22469988465309143,0,1
1,0.38417938351631165,0.615820586681366,1,1
1,0.07396337389945984,0.9260365962982178,1,1
0,0.9852591753005981,0.014740847051143646,0,1
0,0.7930150032043457,0.2069850116968155,0,1
0,0.9828971028327942,0.01710289530456066,0,1
0,0.9837325215339661,0.01626742258667946,0,1
0,0.9887346625328064,0.011265270411968231,0,1
0,0.6666634678840637,0.3333364725112915,0,1
0,0.9556554555892944,0.04434451088309288,0,1
1,0.3302679657936096,0.6697320342063904,1,1
0,0.9492919445037842,0.05070807412266731,0,1
0,0.9472287893295288,0.05277119576931,0,1
0,0.9121686220169067,0.08783143013715744,0,1
0,0.38844573497772217,0.6115542650222778,1,0
0,0.7929596900939941,0.20704032480716705,0,1
0,0.9847326874732971,0.015267320908606052,0,1
1,0.03262149542570114,0.9673784971237183,1,1
0,0.8647732138633728,0.135226771235466,0,1
0,0.8786224126815796,0.12137756496667862,0,1
0,0.8860737085342407,0.11392625421285629,0,1
0,0.6981484889984131,0.3018515110015869,0,1
1,0.20998571813106537,0.7900142669677734,1,1
0,0.9898144006729126,0.010185586288571358,0,1
0,0.7077270746231079,0.2922729551792145,0,1
0,0.9603016972541809,0.03969826549291611,0,1
0,0.674540102481842,0.32545986771583557,0,1
0,0.6366214752197266,0.3633785843849182,0,1
1,0.47837454080581665,0.5216255187988281,1,1
0,0.9234327673912048,0.07656725496053696,0,1
0,0.9847909808158875,0.015208990313112736,0,1
0,0.9910003542900085,0.008999578654766083,0,1
0,0.8812453746795654,0.11875467747449875,0,1
1,0.5603266954421997,0.4396733045578003,0,0
0,0.9721969366073608,0.027803124859929085,0,1
0,0.8810700178146362,0.11892995983362198,0,1
0,0.9813199043273926,0.018680084496736526,0,1
0,0.8158321380615234,0.18416790664196014,0,1
0,0.8860040307044983,0.11399595439434052,0,1
1,0.217283234000206,0.7827167510986328,1,1
1,0.902298629283905,0.09770135581493378,0,0
0,0.7312185764312744,0.2687814235687256,0,1
0,0.8293089866638184,0.17069098353385925,0,1
0,0.9420763850212097,0.057923655956983566,0,1
0,0.8354731798171997,0.1645268052816391,0,1
0,0.9496404528617859,0.050359562039375305,0,1
0,0.9870834350585938,0.012916545383632183,0,1
1,0.026420919224619865,0.9735791087150574,1,1
0,0.9123645424842834,0.08763545006513596,0,1
0,0.9475077986717224,0.05249212682247162,0,1
1,0.6407037973403931,0.35929620265960693,0,0
1,0.07479624450206757,0.925203800201416,1,1
0,0.9907618165016174,0.009238151833415031,0,1
1,0.928439199924469,0.0715608149766922,0,0
0,0.87767493724823,0.12232503294944763,0,1
0,0.9935077428817749,0.006492282263934612,0,1
0,0.9790260195732117,0.020973950624465942,0,1
0,0.9889889359474182,0.011011125519871712,0,1
1,0.09304997324943542,0.9069499969482422,1,1
